run_id,symbols,BUY_START_TIME,BUY_END_TIME,RSI_MIN,RSI_MAX,MOMENTUM_RVOL_MIN,REQUIRE_BREAKOUT,ATR_STOP_MULTIPLE,ATR_EXTREME_PERCENT,MAX_HOLD_MINUTES,MAX_CAPITAL_PER_TRADE,MAX_POSITIONS,closed_trades,win_rate,profit_factor,expectancy,average_winner,average_loser,max_drawdown,sharpe,best_ticker,worst_ticker,best_time_of_day,worst_time_of_day,losing_streak,latest_regime,research_score
81,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,80.0,0.6,True,1.0,0.015,60,0.05,1,28,0.10714285714285714,0.02441037284179465,-0.9437980357141641,0.2204058333334468,-1.0835024999998775,0.0010570537999998488,-0.291087682790785,XLP,XLF,18,16,12,RISK_OFF,-0.3567481072960663
83,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,80.0,0.6,True,1.0,0.015,120,0.05,1,28,0.10714285714285714,0.02441037284179465,-0.9437980357141641,0.2204058333334468,-1.0835024999998775,0.0010570537999998488,-0.291087682790785,XLP,XLF,18,16,12,RISK_OFF,-0.3567481072960663
122,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2,59,0.1016949152542373,0.02835793545085803,-1.0678814406778547,0.30647291666673837,-1.2234687264149784,0.0025306015999993544,-0.4290315084908663,XLP,XLF,15,19,19,RISK_OFF,-0.36490368616862856
124,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.8,True,1.0,0.015,120,0.05,2,59,0.1016949152542373,0.02835793545085803,-1.0678814406778547,0.30647291666673837,-1.2234687264149784,0.0025306015999993544,-0.4290315084908663,XLP,XLF,15,19,19,RISK_OFF,-0.36490368616862856
84,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,80.0,0.6,True,1.0,0.015,120,0.05,2,29,0.10344827586206896,0.0230543624179355,-0.9661924137929749,0.2204058333334468,-1.103107596153716,0.0011207831999998598,-0.2978869443690525,XLV,XLF,18,16,13,RISK_OFF,-0.40643198961347937
82,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,80.0,0.6,True,1.0,0.015,60,0.05,2,29,0.10344827586206896,0.0230543624179355,-0.9661924137929749,0.2204058333334468,-1.103107596153716,0.0011207831999998598,-0.2978869443690525,XLV,XLF,18,16,13,RISK_OFF,-0.40643198961347937
57,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.8,True,1.0,0.015,60,0.05,1,139,0.17266187050359713,0.06685133366600592,-0.9278817805754264,0.3849953125001238,-1.2018735217390193,0.005172398634528252,-0.5287405283394393,XLV,XLF,17,15,27,RISK_OFF,-0.4317670784436185
59,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.8,True,1.0,0.015,120,0.05,1,139,0.17266187050359713,0.06685133366600592,-0.9278817805754264,0.3849953125001238,-1.2018735217390193,0.005172398634528252,-0.5287405283394393,XLV,XLF,17,15,27,RISK_OFF,-0.4317670784436185
71,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.6,False,1.0,0.015,120,0.05,1,76,0.07894736842105263,0.015475279048010358,-1.1093031249998742,0.22086375000007882,-1.2233174285712987,0.003409817500000063,-0.4402153485446902,XLI,XLF,18,16,26,RISK_OFF,-0.5643678345198331
69,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.6,False,1.0,0.015,60,0.05,1,76,0.07894736842105263,0.015475279048010358,-1.1093031249998742,0.22086375000007882,-1.2233174285712987,0.003409817500000063,-0.4402153485446902,XLI,XLF,18,16,26,RISK_OFF,-0.5643678345198331
72,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.6,False,1.0,0.015,120,0.05,2,76,0.07894736842105263,0.015387187303575366,-1.1157537171051364,0.22086375000007882,-1.2303209285712977,0.0034294272999998068,-0.43831808448544085,XLI,XLF,18,16,26,RISK_OFF,-0.5913091440691889
70,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.6,False,1.0,0.015,60,0.05,2,76,0.07894736842105263,0.015387187303575366,-1.1157537171051364,0.22086375000007882,-1.2303209285712977,0.0034294272999998068,-0.43831808448544085,XLI,XLF,18,16,26,RISK_OFF,-0.5913091440691889
75,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.8,True,1.0,0.015,120,0.05,1,11,0.09090909090909091,0.008622016416953456,-0.9354843181817436,0.08949500000005628,-1.0379822499999236,0.00041161309999981314,-0.18156917008834128,SPY,XLF,18,16,7,RISK_OFF,-0.7108772540120221
73,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.8,True,1.0,0.015,60,0.05,1,11,0.09090909090909091,0.008622016416953456,-0.9354843181817436,0.08949500000005628,-1.0379822499999236,0.00041161309999981314,-0.18156917008834128,SPY,XLF,18,16,7,RISK_OFF,-0.7108772540120221
77,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.8,False,1.0,0.015,60,0.05,1,70,0.05714285714285714,0.007682979593447029,-1.1460912857141592,0.15528750000008174,-1.2249627272725983,0.00321381679999904,-0.43198765234878633,XLI,XLF,18,16,24,RISK_OFF,-0.7830782897787287
79,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.8,False,1.0,0.015,120,0.05,1,70,0.05714285714285714,0.007682979593447029,-1.1460912857141592,0.15528750000008174,-1.2249627272725983,0.00321381679999904,-0.43198765234878633,XLI,XLF,18,16,24,RISK_OFF,-0.7830782897787287
76,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.8,True,1.0,0.015,120,0.05,2,12,0.08333333333333333,0.007474698922983071,-0.9902968749999049,0.08949500000005628,-1.088459772727174,0.0004753424999998242,-0.19313026558006752,XLV,XLF,18,16,8,RISK_OFF,-0.7908923857698984
74,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.8,True,1.0,0.015,60,0.05,2,12,0.08333333333333333,0.007474698922983071,-0.9902968749999049,0.08949500000005628,-1.088459772727174,0.0004753424999998242,-0.19313026558006752,XLV,XLF,18,16,8,RISK_OFF,-0.7908923857698984
78,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.8,False,1.0,0.015,60,0.05,2,70,0.05714285714285714,0.007636672181328671,-1.1530947857141582,0.15528750000008174,-1.2323906818180517,0.003233426599999075,-0.42997911478204465,XLI,XLF,18,16,24,RISK_OFF,-0.8101546638999464
80,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.8,False,1.0,0.015,120,0.05,2,70,0.05714285714285714,0.007636672181328671,-1.1530947857141582,0.15528750000008174,-1.2323906818180517,0.003233426599999075,-0.42997911478204465,XLI,XLF,18,16,24,RISK_OFF,-0.8101546638999464
65,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.6,True,1.0,0.015,60,0.05,1,13,0.07692307692307693,0.00670360848440079,-1.0200598076922314,0.08949500000005628,-1.1125227083332554,0.0005304310999998416,-0.21525968031380352,SPY,XLF,18,17,8,RISK_OFF,-0.833454822848065
67,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.6,True,1.0,0.015,120,0.05,1,13,0.07692307692307693,0.00670360848440079,-1.0200598076922314,0.08949500000005628,-1.1125227083332554,0.0005304310999998416,-0.21525968031380352,SPY,XLF,18,17,8,RISK_OFF,-0.833454822848065
60,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.8,True,1.0,0.015,120,0.05,2,146,0.17123287671232876,0.06624823087874375,-0.9562179965752263,0.3961983000001223,-1.2356428512395548,0.0055976877629139886,-0.5234961324007182,XLRE,XLF,17,15,28,RISK_OFF,-0.8914234507017778
58,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.8,True,1.0,0.015,60,0.05,2,146,0.17123287671232876,0.06624823087874375,-0.9562179965752263,0.3961983000001223,-1.2356428512395548,0.0055976877629139886,-0.5234961324007182,XLRE,XLF,17,15,28,RISK_OFF,-0.8914234507017778
68,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.6,True,1.0,0.015,120,0.05,2,14,0.07142857142857142,0.005988888485522144,-1.0610008928570491,0.08949500000005628,-1.1495005769229805,0.0005941604999998527,-0.22472435428104565,XLV,XLF,18,17,9,RISK_OFF,-0.8952725080016802
66,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,13:30,40.0,70.0,0.6,True,1.0,0.015,60,0.05,2,14,0.07142857142857142,0.005988888485522144,-1.0610008928570491,0.08949500000005628,-1.1495005769229805,0.0005941604999998527,-0.22472435428104565,XLV,XLF,18,17,9,RISK_OFF,-0.8952725080016802
109,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,70.0,0.8,False,1.0,0.015,60,0.05,1,149,0.087248322147651,0.03950015971343137,-0.9956730704696859,0.4693115384616183,-1.1357083639704726,0.005962947499999136,-0.61342337272584,XLV,XLF,20,16,39,RISK_OFF,-1.563618973334508
111,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,70.0,0.8,False,1.0,0.015,120,0.05,1,149,0.087248322147651,0.03950015971343137,-0.9956730704696859,0.4693115384616183,-1.1357083639704726,0.005962947499999136,-0.61342337272584,XLV,XLF,20,16,39,RISK_OFF,-1.563618973334508
49,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.6,True,1.0,0.015,60,0.05,1,159,0.16352201257861634,0.06389190792460084,-0.9845381446539797,0.4109378846154999,-1.2573379699247054,0.006275035237644876,-0.5924966909462517,XLRE,XLF,17,15,20,RISK_OFF,-1.6206543030528477
51,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.6,True,1.0,0.015,120,0.05,1,159,0.16352201257861634,0.06389190792460084,-0.9845381446539797,0.4109378846154999,-1.2573379699247054,0.006275035237644876,-0.5924966909462517,XLRE,XLF,17,15,20,RISK_OFF,-1.6206543030528477
50,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.6,True,1.0,0.015,60,0.05,2,167,0.16766467065868262,0.06537314331824416,-0.9853820059879128,0.41107794642868584,-1.2666832913667962,0.0065957234787866505,-0.5684527335095281,XLRE,XLF,17,15,23,RISK_OFF,-1.927374051592122
52,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,80.0,0.6,True,1.0,0.015,120,0.05,2,167,0.16766467065868262,0.06537314331824416,-0.9853820059879128,0.41107794642868584,-1.2666832913667962,0.0065957234787866505,-0.5684527335095281,XLRE,XLF,17,15,23,RISK_OFF,-1.927374051592122
110,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,70.0,0.8,False,1.0,0.015,60,0.05,2,155,0.0967741935483871,0.03159723983850536,-1.0141014677418227,0.3419125000000785,-1.1593886785713121,0.006316165099999343,-0.6174729823461844,XLV,XLF,15,16,33,RISK_OFF,-2.0142941693561127
112,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,70.0,0.8,False,1.0,0.015,120,0.05,2,155,0.0967741935483871,0.03159723983850536,-1.0141014677418227,0.3419125000000785,-1.1593886785713121,0.006316165099999343,-0.6174729823461844,XLV,XLF,15,16,33,RISK_OFF,-2.0142941693561127
103,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,70.0,0.6,False,1.0,0.015,120,0.05,1,161,0.08695652173913043,0.03358234982294409,-0.998674720496784,0.399087500000087,-1.131794931972676,0.006469001200000348,-0.6392941154642136,XLV,XLF,20,16,41,RISK_OFF,-2.1318524222676913
101,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,70.0,0.6,False,1.0,0.015,60,0.05,1,161,0.08695652173913043,0.03358234982294409,-0.998674720496784,0.399087500000087,-1.131794931972676,0.006469001200000348,-0.6392941154642136,XLV,XLF,20,16,41,RISK_OFF,-2.1318524222676913
125,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.8,False,1.0,0.015,60,0.05,1,171,0.10526315789473684,0.04377389123368085,-1.0021212573098262,0.43581125000009713,-1.171289787581582,0.006859870099999826,-0.6507360597386423,QQQ,XLF,20,16,38,RISK_OFF,-2.4242524449728435
127,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.8,False,1.0,0.015,120,0.05,1,171,0.10526315789473684,0.04377389123368085,-1.0021212573098262,0.43581125000009713,-1.171289787581582,0.006859870099999826,-0.6507360597386423,QQQ,XLF,20,16,38,RISK_OFF,-2.4242524449728435
104,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,70.0,0.6,False,1.0,0.015,120,0.05,2,167,0.09580838323353294,0.027299670040465584,-1.0136449999998882,0.2969345312500917,-1.1525143543045218,0.006808684600000561,-0.6402720589790897,XLV,XLF,15,16,34,RISK_OFF,-2.549332899595793
102,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,70.0,0.6,False,1.0,0.015,60,0.05,2,167,0.09580838323353294,0.027299670040465584,-1.0136449999998882,0.2969345312500917,-1.1525143543045218,0.006808684600000561,-0.6402720589790897,XLV,XLF,15,16,34,RISK_OFF,-2.549332899595793
126,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.8,False,1.0,0.015,60,0.05,2,177,0.11299435028248588,0.04290012006771411,-1.0090044067795454,0.4002557500000993,-1.1885279936304556,0.007149111900000135,-0.6483844875001752,XLV,XLF,15,16,36,RISK_OFF,-2.7291151061025385
128,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.8,False,1.0,0.015,120,0.05,2,177,0.11299435028248588,0.04290012006771411,-1.0090044067795454,0.4002557500000993,-1.1885279936304556,0.007149111900000135,-0.6483844875001752,XLV,XLF,15,16,36,RISK_OFF,-2.7291151061025385
117,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.6,False,1.0,0.015,60,0.05,1,179,0.1005586592178771,0.032415452482319744,-1.0068339525138492,0.3354297222223275,-1.1569006987576453,0.007223091799999529,-0.6699256683466464,QQQ,XLF,20,16,41,RISK_OFF,-2.905771227690181
119,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.6,False,1.0,0.015,120,0.05,1,179,0.1005586592178771,0.032415452482319744,-1.0068339525138492,0.3354297222223275,-1.1569006987576453,0.007223091799999529,-0.6699256683466464,QQQ,XLF,20,16,41,RISK_OFF,-2.905771227690181
118,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.6,False,1.0,0.015,60,0.05,2,187,0.11229946524064172,0.040629575198609234,-0.9893577406415931,0.373105476190581,-1.1617175451806032,0.007414556599999487,-0.6629019736049612,XLV,XLF,20,16,33,RISK_OFF,-2.997618588654987
120,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",11:15,15:15,40.0,80.0,0.6,False,1.0,0.015,120,0.05,2,187,0.11229946524064172,0.040629575198609234,-0.9893577406415931,0.373105476190581,-1.1617175451806032,0.007414556599999487,-0.6629019736049612,XLV,XLF,20,16,33,RISK_OFF,-2.997618588654987
13,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,70.0,0.8,False,1.0,0.015,60,0.05,1,255,0.1843137254901961,0.13540155220081168,-0.931763049019493,0.7916933510639531,-1.3211979086537333,0.009516061655432617,-0.6154928484342833,XLV,XLF,18,15,18,RISK_OFF,-4.093809182443994
15,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,70.0,0.8,False,1.0,0.015,120,0.05,1,255,0.1843137254901961,0.13540155220081168,-0.931763049019493,0.7916933510639531,-1.3211979086537333,0.009516061655432617,-0.6154928484342833,XLV,XLF,18,15,18,RISK_OFF,-4.093809182443994
5,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,70.0,0.6,False,1.0,0.015,60,0.05,1,288,0.1909722222222222,0.1401823059906918,-0.9113032118054419,0.7779998636364968,-1.3100657403432387,0.010510286258740946,-0.6410968152976769,XLI,XLF,18,15,25,RISK_OFF,-5.01976641063947
7,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,70.0,0.6,False,1.0,0.015,120,0.05,1,288,0.1909722222222222,0.1401823059906918,-0.9113032118054419,0.7779998636364968,-1.3100657403432387,0.010510286258740946,-0.6410968152976769,XLI,XLF,18,15,25,RISK_OFF,-5.01976641063947
14,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,70.0,0.8,False,1.0,0.015,60,0.05,2,271,0.17712177121771217,0.13489819470902473,-0.9678779428043168,0.8520941145834381,-1.359620807174775,0.010503863409585932,-0.6247323479315335,XLI,XLF,18,14,23,RISK_OFF,-5.122759405300002
16,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,70.0,0.8,False,1.0,0.015,120,0.05,2,271,0.17712177121771217,0.13489819470902473,-0.9678779428043168,0.8520941145834381,-1.359620807174775,0.010503863409585932,-0.6247323479315335,XLI,XLF,18,14,23,RISK_OFF,-5.122759405300002
29,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,80.0,0.8,False,1.0,0.015,60,0.05,1,286,0.18181818181818182,0.11144506820275812,-0.9619661363635207,0.663588798077053,-1.3232005662392037,0.011016952852665384,-0.6802186017364436,XLV,XLF,18,15,20,RISK_OFF,-5.864468307001324
31,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,80.0,0.8,False,1.0,0.015,120,0.05,1,286,0.18181818181818182,0.11144506820275812,-0.9619661363635207,0.663588798077053,-1.3232005662392037,0.011016952852665384,-0.6802186017364436,XLV,XLF,18,15,20,RISK_OFF,-5.864468307001324
6,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,70.0,0.6,False,1.0,0.015,60,0.05,2,312,0.18269230769230768,0.1381350896657367,-0.9347203124998938,0.8200233771930984,-1.326957137254798,0.01167736851858534,-0.6606584283779259,XLI,XLF,18,14,26,RISK_OFF,-6.230737934427866
8,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,70.0,0.6,False,1.0,0.015,120,0.05,2,312,0.18269230769230768,0.1381350896657367,-0.9347203124998938,0.8200233771930984,-1.326957137254798,0.01167736851858534,-0.6606584283779259,XLI,XLF,18,14,26,RISK_OFF,-6.230737934427866
47,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,70.0,0.8,False,1.0,0.015,120,0.05,1,319,0.16927899686520376,0.12203376144776566,-0.9218366771158734,0.7569254166667849,-1.2639240471696982,0.011774687012399272,-0.7198192043792078,XLV,XLF,20,15,20,RISK_OFF,-6.4761860750374876
45,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,70.0,0.8,False,1.0,0.015,60,0.05,1,319,0.16927899686520376,0.12203376144776566,-0.9218366771158734,0.7569254166667849,-1.2639240471696982,0.011774687012399272,-0.7198192043792078,XLV,XLF,20,15,20,RISK_OFF,-6.4761860750374876
39,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,70.0,0.6,False,1.0,0.015,120,0.05,1,350,0.17714285714285713,0.12908371814574876,-0.901404049999888,0.7542076209678712,-1.2578204513887805,0.012631704074260832,-0.7311020947254594,XLI,XLF,20,15,31,RISK_OFF,-7.242270942803234
37,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,15:15,40.0,70.0,0.6,False,1.0,0.015,60,0.05,1,350,0.17714285714285713,0.12908371814574876,-0.901404049999888,0.7542076209678712,-1.2578204513887805,0.012631704074260832,-0.7311020947254594,XLI,XLF,20,15,31,RISK_OFF,-7.242270942803234
30,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,80.0,0.8,False,1.0,0.015,60,0.05,2,313,0.17252396166134185,0.1170711720757482,-0.9953140175717726,0.7649533796297424,-1.362319575289463,0.012473373992192515,-0.6856463652421235,XLU,XLF,18,13,29,RISK_OFF,-7.297976289006806
32,"SPY,QQQ,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,MTUM,QUAL,VLUE,USMV,SIZE",09:45,13:30,40.0,80.0,0.8,False,1.0,0.015,120,0.05,2,313,0.17252396166134185,0.1170711720757482,-0.9953140175717726,0.7649533796297424,-1.362319575289463,0.012473373992192515,-0.6856463652421235,XLU,XLF,18,13,29,RISK_OFF,-7.297976289006806
