timestamp,open,high,low,close,volume
2026-03-10 13:30:00+00:00,202.75,205.1,202.725,204.3,12508.0
2026-03-10 13:31:00+00:00,204.33,204.33,203.32,203.69,6341.0
2026-03-10 13:32:00+00:00,203.895,204.965,203.895,204.875,3128.0
2026-03-10 13:33:00+00:00,204.66,204.99,204.32,204.46,3714.0
2026-03-10 13:34:00+00:00,204.64,204.775,204.46,204.5,1789.0
2026-03-10 13:35:00+00:00,204.65,204.88,203.49,203.565,1869.0
2026-03-10 13:36:00+00:00,203.79,204.12,203.65,203.85,3239.0
2026-03-10 13:37:00+00:00,203.35,204.29,203.35,204.29,2026.0
2026-03-10 13:38:00+00:00,205.09,205.32,204.71,204.88,2451.0
2026-03-10 13:39:00+00:00,204.96,205.08,204.96,205.08,1300.0
2026-03-10 13:40:00+00:00,204.82,205.18,204.77,204.94,2396.0
2026-03-10 13:41:00+00:00,205.67,205.825,205.11,205.42,4592.0
2026-03-10 13:42:00+00:00,205.155,205.395,205.125,205.33,2785.0
2026-03-10 13:43:00+00:00,205.35,205.375,204.93,205.23,2827.0
2026-03-10 13:44:00+00:00,205.68,206.495,205.67,206.415,1505.0
2026-03-10 13:45:00+00:00,206.415,206.415,204.0,204.35,2577.0
2026-03-10 13:46:00+00:00,204.48,204.62,204.16,204.62,1207.0
2026-03-10 13:47:00+00:00,204.57,204.78,204.37,204.42,2820.0
2026-03-10 13:48:00+00:00,204.89,205.04,204.78,204.93,1327.0
2026-03-10 13:49:00+00:00,204.925,205.33,204.925,205.2,3093.0
2026-03-10 13:50:00+00:00,205.295,205.66,205.24,205.66,1926.0
2026-03-10 13:51:00+00:00,205.48,205.48,205.3,205.3,545.0
2026-03-10 13:52:00+00:00,205.03,205.03,204.57,204.57,2652.0
2026-03-10 13:53:00+00:00,204.655,205.02,204.655,204.795,1914.0
2026-03-10 13:54:00+00:00,204.87,204.87,204.67,204.75,853.0
2026-03-10 13:55:00+00:00,204.63,204.63,204.14,204.26,1172.0
2026-03-10 13:56:00+00:00,204.17,204.22,203.945,204.0,3111.0
2026-03-10 13:57:00+00:00,203.98,204.2,203.98,204.2,515.0
2026-03-10 13:58:00+00:00,204.285,204.285,204.02,204.02,1451.0
2026-03-10 13:59:00+00:00,204.04,204.24,204.04,204.24,487.0
2026-03-10 14:00:00+00:00,204.035,204.035,203.91,203.91,758.0
2026-03-10 14:01:00+00:00,203.7,203.78,203.5,203.78,1667.0
2026-03-10 14:02:00+00:00,203.65,203.855,203.65,203.855,961.0
2026-03-10 14:03:00+00:00,203.89,203.89,203.36,203.49,1150.0
2026-03-10 14:04:00+00:00,203.7,203.925,203.7,203.89,1110.0
2026-03-10 14:05:00+00:00,203.865,204.02,203.86,203.865,1437.0
2026-03-10 14:06:00+00:00,203.99,203.99,203.655,203.705,1694.0
2026-03-10 14:07:00+00:00,203.65,203.65,202.7,202.7,4400.0
2026-03-10 14:08:00+00:00,202.665,202.87,202.63,202.87,1976.0
2026-03-10 14:09:00+00:00,202.83,202.83,202.55,202.63,3362.0
2026-03-10 14:10:00+00:00,202.62,203.08,202.62,203.08,2453.0
2026-03-10 14:11:00+00:00,203.0,203.0,202.89,202.94,1865.0
2026-03-10 14:12:00+00:00,203.15,203.29,202.99,203.04,3140.0
2026-03-10 14:13:00+00:00,202.84,203.05,202.84,203.05,1404.0
2026-03-10 14:14:00+00:00,202.91,203.08,202.83,203.07,1628.0
2026-03-10 14:15:00+00:00,202.81,202.81,202.69,202.73,1435.0
2026-03-10 14:16:00+00:00,202.49,202.58,202.49,202.58,791.0
2026-03-10 14:17:00+00:00,202.64,202.82,202.64,202.8,1844.0
2026-03-10 14:18:00+00:00,202.76,202.86,202.76,202.79,1073.0
2026-03-10 14:19:00+00:00,202.73,203.0,202.66,203.0,2450.0
2026-03-10 14:20:00+00:00,202.83,202.91,202.8,202.91,465.0
2026-03-10 14:21:00+00:00,202.92,203.18,202.92,203.17,1112.0
2026-03-10 14:22:00+00:00,203.23,203.24,203.01,203.1,1235.0
2026-03-10 14:23:00+00:00,203.16,203.16,203.07,203.07,549.0
2026-03-10 14:24:00+00:00,203.09,203.34,203.09,203.26,1582.0
2026-03-10 14:25:00+00:00,203.29,203.55,203.29,203.465,386.0
2026-03-10 14:26:00+00:00,203.6,203.785,203.6,203.74,1759.0
2026-03-10 14:27:00+00:00,203.52,203.52,203.25,203.25,337.0
2026-03-10 14:28:00+00:00,203.125,203.47,203.125,203.375,6100.0
2026-03-10 14:29:00+00:00,203.21,203.21,202.95,203.05,1110.0
2026-03-10 14:30:00+00:00,203.26,203.725,203.26,203.725,725.0
2026-03-10 14:31:00+00:00,203.65,203.65,203.38,203.385,992.0
2026-03-10 14:32:00+00:00,203.5,203.53,203.295,203.36,1432.0
2026-03-10 14:33:00+00:00,203.495,203.8,203.495,203.8,1185.0
2026-03-10 14:34:00+00:00,203.7,204.01,203.56,204.01,1476.0
2026-03-10 14:35:00+00:00,204.08,204.19,204.04,204.165,2093.0
2026-03-10 14:36:00+00:00,204.195,204.205,204.055,204.17,744.0
2026-03-10 14:37:00+00:00,204.24,204.47,204.05,204.15,1939.0
2026-03-10 14:38:00+00:00,204.2,204.26,204.2,204.26,423.0
2026-03-10 14:39:00+00:00,204.29,204.425,204.28,204.4,523.0
2026-03-10 14:40:00+00:00,204.4,204.47,204.3,204.3,2880.0
2026-03-10 14:41:00+00:00,204.21,204.21,204.04,204.16,1949.0
2026-03-10 14:42:00+00:00,204.15,204.28,204.08,204.26,1551.0
2026-03-10 14:43:00+00:00,204.3,204.415,204.24,204.24,691.0
2026-03-10 14:44:00+00:00,204.17,204.17,204.0,204.0,1488.0
2026-03-10 14:45:00+00:00,204.04,204.045,203.91,203.91,1899.0
2026-03-10 14:46:00+00:00,203.9,203.9,203.6,203.7,1331.0
2026-03-10 14:47:00+00:00,203.78,203.78,203.5,203.5,1000.0
2026-03-10 14:48:00+00:00,203.57,203.84,203.54,203.84,656.0
2026-03-10 14:49:00+00:00,204.02,204.11,204.02,204.11,1213.0
2026-03-10 14:50:00+00:00,204.24,204.32,204.21,204.31,1653.0
2026-03-10 14:51:00+00:00,204.225,204.285,204.165,204.27,1405.0
2026-03-10 14:52:00+00:00,204.485,204.63,204.485,204.63,1448.0
2026-03-10 14:53:00+00:00,204.64,204.74,204.62,204.74,1251.0
2026-03-10 14:54:00+00:00,204.64,204.69,204.63,204.65,548.0
2026-03-10 14:55:00+00:00,204.575,204.79,204.51,204.71,1663.0
2026-03-10 14:56:00+00:00,204.79,205.04,204.79,205.035,2662.0
2026-03-10 14:57:00+00:00,205.065,205.07,204.8,204.86,2320.0
2026-03-10 14:58:00+00:00,204.885,204.97,204.78,204.78,2240.0
2026-03-10 14:59:00+00:00,204.93,204.99,204.72,204.82,1513.0
2026-03-10 15:00:00+00:00,204.845,205.2,204.73,205.035,2909.0
2026-03-10 15:01:00+00:00,205.14,205.76,205.14,205.76,7715.0
2026-03-10 15:02:00+00:00,205.76,206.08,205.705,206.02,2436.0
2026-03-10 15:03:00+00:00,206.08,206.365,205.64,205.64,8607.0
2026-03-10 15:04:00+00:00,205.5,205.5,205.2,205.2,1444.0
2026-03-10 15:05:00+00:00,205.19,205.56,205.115,205.29,4623.0
2026-03-10 15:06:00+00:00,205.25,205.28,204.985,205.175,2354.0
2026-03-10 15:07:00+00:00,205.1,205.295,205.1,205.29,1842.0
2026-03-10 15:08:00+00:00,205.29,205.35,205.05,205.12,2657.0
2026-03-10 15:09:00+00:00,205.045,205.045,204.93,204.97,1544.0
2026-03-10 15:10:00+00:00,204.86,205.24,204.86,205.24,1377.0
2026-03-10 15:11:00+00:00,205.245,205.245,205.245,205.245,502.0
2026-03-10 15:12:00+00:00,205.53,205.53,205.35,205.35,836.0
2026-03-10 15:13:00+00:00,205.195,205.195,204.95,204.95,1205.0
2026-03-10 15:14:00+00:00,205.07,205.18,205.055,205.155,969.0
2026-03-10 15:15:00+00:00,205.14,205.26,205.09,205.11,3297.0
2026-03-10 15:16:00+00:00,205.02,205.11,204.96,204.975,3049.0
2026-03-10 15:17:00+00:00,204.91,205.15,204.91,205.08,1181.0
2026-03-10 15:18:00+00:00,204.99,205.2,204.955,205.2,1249.0
2026-03-10 15:19:00+00:00,205.21,205.21,205.09,205.09,640.0
