timestamp,equity
2026-03-26 18:13:13,25000.0,25000.0,0.0,0.0
2026-03-26 18:13:19,25000.0,25000.0,0.0,0.0
2026-03-26 18:13:24,25000.0,25000.0,0.0,0.0
2026-03-26 18:13:30,25000.0,25000.0,0.0,0.0
2026-03-26 18:13:51,25000.0,25000.0,0.0,0.0
2026-03-26 18:14:13,25000.0,25000.0,0.0,0.0
2026-03-26 18:14:32,25000.0,25000.0,0.0,0.0
2026-03-26 18:14:53,25000.0,25000.0,0.0,0.0
2026-03-26 18:15:13,25000.0,25000.0,0.0,0.0
2026-03-26 18:15:35,25000.0,25000.0,0.0,0.0
2026-03-26 18:15:54,25000.0,25000.0,0.0,0.0
2026-03-26 18:16:13,25000.0,25000.0,0.0,0.0
2026-03-26 18:16:36,25000.0,25000.0,0.0,0.0
2026-03-26 18:16:55,25000.0,25000.0,0.0,0.0
2026-03-26 18:17:14,25000.0,25000.0,0.0,0.0
2026-03-26 18:17:36,25000.0,25000.0,0.0,0.0
2026-03-26 18:17:55,25000.0,25000.0,0.0,0.0
2026-03-26 18:18:17,25000.0,25000.0,0.0,0.0
2026-03-26 18:18:36,25000.0,25000.0,0.0,0.0
2026-03-26 18:18:57,25000.0,25000.0,0.0,0.0
2026-03-26 18:19:19,25000.0,25000.0,0.0,0.0
2026-03-26 18:19:37,25000.0,25000.0,0.0,0.0
2026-03-26 18:19:58,25000.0,25000.0,0.0,0.0
2026-03-26 18:20:20,25000.0,25000.0,0.0,0.0
2026-03-26 18:20:40,25000.0,25000.0,0.0,0.0
2026-03-26 18:20:58,25000.0,25000.0,0.0,0.0
2026-03-26 18:21:20,25000.0,25000.0,0.0,0.0
2026-03-26 18:21:39,25000.0,25000.0,0.0,0.0
2026-03-26 18:22:00,25000.0,25000.0,0.0,0.0
2026-03-26 18:22:22,25000.0,25000.0,0.0,0.0
2026-03-26 18:22:41,25000.0,25000.0,0.0,0.0
2026-03-26 18:23:02,25000.0,25000.0,0.0,0.0
2026-03-26 18:23:22,25000.0,25000.0,0.0,0.0
2026-03-26 18:23:43,25000.0,25000.0,0.0,0.0
2026-03-26 18:24:05,25117.66,22077.0,3040.66,117.66
2026-03-26 18:24:31,25117.66,22077.0,3040.66,117.66
2026-03-26 18:24:54,25117.66,22077.0,3040.66,117.66
2026-03-26 18:25:16,25000.0,22077.0,2923.0,0.0
2026-03-26 18:25:42,25000.0,22077.0,2923.0,0.0
2026-03-26 18:26:07,25000.0,22077.0,2923.0,0.0
2026-03-26 18:26:31,25000.0,22077.0,2923.0,0.0
2026-03-26 18:26:53,25000.0,22077.0,2923.0,0.0
2026-03-26 18:27:19,25000.0,22077.0,2923.0,0.0
2026-03-26 18:27:41,25000.0,22077.0,2923.0,0.0
2026-03-26 18:28:06,25000.0,22077.0,2923.0,0.0
2026-03-26 18:28:29,25000.0,22077.0,2923.0,0.0
2026-03-26 18:28:54,25000.0,22077.0,2923.0,0.0
2026-03-26 18:29:17,25000.0,22077.0,2923.0,0.0
2026-03-26 18:29:41,25000.0,22077.0,2923.0,0.0
2026-03-26 18:30:07,25000.0,22077.0,2923.0,0.0
2026-03-26 18:30:30,25000.0,22077.0,2923.0,0.0
2026-03-26 18:30:53,25000.0,22077.0,2923.0,0.0
2026-03-26 18:31:19,25000.0,22077.0,2923.0,0.0
2026-03-26 18:31:41,25000.0,22077.0,2923.0,0.0
2026-03-26 18:32:07,25000.0,22077.0,2923.0,0.0
2026-03-26 18:32:29,25000.0,22077.0,2923.0,0.0
2026-03-26 18:32:55,25000.0,22077.0,2923.0,0.0
2026-03-26 18:33:17,25000.0,22077.0,2923.0,0.0
2026-03-26 18:33:43,25000.0,22077.0,2923.0,0.0
2026-03-26 18:34:06,25000.0,22077.0,2923.0,0.0
2026-03-26 18:34:31,25000.0,22077.0,2923.0,0.0
2026-03-26 18:34:54,25000.0,22077.0,2923.0,0.0
2026-03-26 18:35:19,25000.0,22077.0,2923.0,0.0
2026-03-26 18:35:40,25000.0,22077.0,2923.0,0.0
2026-03-26 18:36:06,25000.0,22077.0,2923.0,0.0
2026-03-26 18:36:29,25000.0,22077.0,2923.0,0.0
2026-03-26 18:36:54,25000.0,22077.0,2923.0,0.0
2026-03-26 18:37:17,25000.0,22077.0,2923.0,0.0
2026-03-26 18:37:42,25000.0,22077.0,2923.0,0.0
2026-03-26 18:38:05,25000.0,22077.0,2923.0,0.0
2026-03-26 18:38:31,25000.0,22077.0,2923.0,0.0
2026-03-26 18:38:53,25000.0,22077.0,2923.0,0.0
2026-03-26 18:39:19,25000.0,22077.0,2923.0,0.0
2026-03-26 18:39:42,25000.0,22077.0,2923.0,0.0
2026-03-26 18:40:04,25000.0,22077.0,2923.0,0.0
2026-03-26 18:40:30,25000.0,22077.0,2923.0,0.0
2026-03-26 18:40:53,25000.0,22077.0,2923.0,0.0
2026-03-26 18:41:18,25000.0,22077.0,2923.0,0.0
2026-03-26 18:41:43,25000.0,22077.0,2923.0,0.0
2026-03-26 18:42:05,25000.0,22077.0,2923.0,0.0
2026-03-26 18:42:31,25000.0,22077.0,2923.0,0.0
2026-03-26 18:42:54,25000.0,22077.0,2923.0,0.0
2026-03-26 18:43:19,25000.0,22077.0,2923.0,0.0
2026-03-26 18:43:41,25000.0,22077.0,2923.0,0.0
2026-03-26 18:44:03,25000.0,25000.0,0.0,0.0
2026-03-26 18:44:25,25000.0,25000.0,0.0,0.0
2026-03-26 18:44:44,25000.0,25000.0,0.0,0.0
2026-03-26 18:45:03,25000.0,25000.0,0.0,0.0
2026-03-26 18:45:25,25000.0,25000.0,0.0,0.0
2026-03-26 18:45:46,25000.0,25000.0,0.0,0.0
2026-03-26 18:46:05,25000.0,25000.0,0.0,0.0
2026-03-26 18:46:26,25000.0,25000.0,0.0,0.0
2026-03-26 18:46:48,25000.0,25000.0,0.0,0.0
2026-03-26 18:47:06,25000.0,25000.0,0.0,0.0
2026-03-26 18:47:28,25000.0,25000.0,0.0,0.0
2026-03-26 18:47:49,25000.0,25000.0,0.0,0.0
