run_id,created_at,strategy,profile,status,passes_gate,start_date,end_date,symbols,closed_trades,trades_per_year,profit_factor_after_costs,profit_factor_before_costs,avg_r_multiple,expectancy,win_rate,max_drawdown,monte_carlo_probability_of_loss,slippage_stress_pf,walk_forward_efficiency,recommendation,json_path,markdown_path
20260701_210307_orb_pbc_v1_04f032e7,2026-07-01T21:03:07.029250+00:00,orb_pullback_continuation_v1,baseline,RESEARCH_ONLY,False,2025-09-03,2026-06-03,"NVDA,META,AMD,TSLA",4,5.684824902723736,40.77025095145512,45.56702097079349,1.3091941208117426,56.37433072368479,0.75,0.0005653755919805492,0.0,37.60054563132357,0.8026183139391099,RESEARCH_ONLY,research_results/orb_pbc_v1/20260701_210307_orb_pbc_v1_04f032e7.json,research_results/orb_pbc_v1/20260701_210307_orb_pbc_v1_04f032e7.md
20260701_210553_orb_pbc_v1_0184ade5,2026-07-01T21:05:53.989593+00:00,orb_pullback_continuation_v1,all_symbols_filter_driven,RESEARCH_ONLY,False,2025-09-03,2026-06-03,"NVDA,META,AMD,TSLA,AAPL,MSFT,AMZN",7,9.948443579766538,51.446043966080325,57.80254019196372,0.9300458293064052,40.861295612523,0.8571428571428571,0.0,0.0,47.31019200126249,1.1274956956238273,RESEARCH_ONLY,research_results/orb_pbc_v1/20260701_210553_orb_pbc_v1_0184ade5.json,research_results/orb_pbc_v1/20260701_210553_orb_pbc_v1_0184ade5.md
