timestamp,symbol,side,strategy_name,entry_price,vwap_distance,opening_range_high,opening_range_low,breakout_strength,relative_volume,volume_spike,atr,spy_trend,qqq_trend,market_regime_on,hour_of_day,minute_of_day,day_of_week,return_1m,return_5m,return_15m,spread_pct,missing_fields,candidate_id,label,realized_pnl,r_multiple,max_favorable_excursion,max_adverse_excursion,exit_reason
2026-02-20T15:11:00+00:00,TSLA,LONG,opening_range_vwap_momentum_v1,410.8,0.0034809359056567307,408.6,405.52,0.005384238864415048,1.674108776809897,1.674108776809897,1.0574297162291157,1.0,1.0,1.0,15.0,911.0,4.0,0.0014871157268583346,0.00908867600098251,0.00651737149017495,0.121713729308666,[],,0,-3.740000000000009,-1.0,3.769999999999982,3.8700000000000045,stop
2026-02-20T15:22:00+00:00,MSFT,LONG,opening_range_vwap_momentum_v1,397.91,0.0015749720757292608,396.7,395.32,0.003050163851777253,1.6565490276777446,1.6565490276777446,0.6863419416635075,1.0,1.0,1.0,15.0,922.0,4.0,-0.00010051514009290496,0.001863182012740161,0.004163932771412693,0.09047271996178954,[],,0,-1.900000000000034,-1.0,2.1999999999999886,7.0400000000000205,stop
2026-02-24T15:12:00+00:00,MSFT,LONG,opening_range_vwap_momentum_v1,386.18,0.0006472233352747942,384.6,381.885,0.004108164326573021,1.8567266856200204,1.8567266856200204,0.6136754645748309,1.0,1.0,1.0,15.0,912.0,1.0,-0.0012155696366221713,0.00020720020720021992,0.0007904114026562326,0.11393650629240192,[],,1,4.40625,1.5,5.605000000000018,0.5,target
2026-02-24T15:15:00+00:00,AAPL,LONG,opening_range_vwap_momentum_v1,273.095,0.0005933276234475165,271.93,267.71,0.0042841907843931175,1.501201157032897,1.501201157032897,0.3918226773201992,1.0,1.0,1.0,15.0,915.0,1.0,0.0004212762839768125,-0.0034120351786298686,-0.002538441871507313,0.08788150643549279,[],,0,-3.275000000000034,-1.0,2.974999999999966,3.7350000000000136,stop
2026-02-24T15:15:00+00:00,MSFT,LONG,opening_range_vwap_momentum_v1,386.485,0.0013899069294597817,384.6,381.885,0.004901196047841889,1.5319455399705064,1.5319455399705064,0.575752549442752,1.0,1.0,1.0,15.0,915.0,1.0,0.0006861374346227578,-0.000155221254963811,0.0060914498431583475,0.14101452837756082,[],,1,4.863749999999982,1.4999999999999913,5.300000000000011,0.8050000000000068,target
2026-02-24T15:24:00+00:00,AAPL,LONG,opening_range_vwap_momentum_v1,273.43,0.001689736390749114,271.93,267.71,0.0055161254734674365,1.6387012987012988,1.6387012987012988,0.37638133434586263,1.0,1.0,1.0,15.0,924.0,1.0,-0.0009134755919322224,0.0003841580535992595,-0.00386170716601697,0.1280035109534516,[],,0,-3.6100000000000136,-1.0,2.6399999999999864,4.069999999999993,stop
2026-03-02T14:52:00+00:00,MSFT,LONG,opening_range_vwap_momentum_v1,395.095,8.855482720208312e-05,394.97,390.73,0.00031647973263792184,1.8036487888217707,1.8036487888217707,0.8923184662990086,1.0,1.0,1.0,14.0,892.0,0.0,-0.0004933087100609246,-0.0017433707694833878,-0.0010745347896439217,0.11642769460508978,[],,1,3.367500000000007,1.5,4.144999999999982,0.6200000000000045,target
2026-03-16T13:58:00+00:00,NVDA,LONG,opening_range_vwap_momentum_v1,184.525,0.0017275735077191664,184.48,182.9,0.00024392888117961793,2.4294453519935026,2.4294453519935026,0.30400110886939374,1.0,1.0,1.0,13.0,838.0,0.0,0.0009221339263920658,0.0013294985891034727,0.0015468953538861907,0.10296707763175598,[],,0,-0.835000000000008,-1.0,0.07999999999998408,0.9950000000000045,stop
2026-03-16T13:59:00+00:00,NVDA,LONG,opening_range_vwap_momentum_v1,184.495,0.0014844682627797596,184.48,182.9,8.130962705992401e-05,1.8209604349139232,1.8209604349139232,0.2955010296644372,1.0,1.0,1.0,13.0,839.0,0.0,-0.000162579596260648,0.0009494357638890616,0.001221034351766459,0.10027372015501898,[],,0,-0.8050000000000068,-1.0,0.03999999999999204,0.9650000000000034,stop
2026-03-18T13:59:00+00:00,META,LONG,opening_range_vwap_momentum_v1,620.455,0.001383946970764858,618.895,615.83,0.0025206214301296006,1.8788917213423042,1.8788917213423042,0.750171574618517,1.0,1.0,1.0,13.0,839.0,2.0,0.0002982572105696413,0.0015415657788540038,0.0005724883083373378,0.06608053766993063,[],,0,-3.0925000000000864,-1.0,0.7749999999999773,4.160000000000082,stop
2026-03-26T14:16:00+00:00,MSFT,LONG,opening_range_vwap_momentum_v1,372.475,4.993255896918041e-06,370.92,369.35,0.004192278658470847,2.0147493729644745,2.0147493729644745,0.4759436693527575,1.0,1.0,1.0,14.0,856.0,3.0,0.00012082807507463045,-0.00109953470909252,-0.005792149901907018,0.08993892207530158,[],,0,-2.340000000000032,-1.0,0.1449999999999818,2.4750000000000227,stop
2026-03-31T13:50:00+00:00,TSLA,LONG,opening_range_vwap_momentum_v1,364.69,0.0023899436837659287,364.58,361.59,0.00030171704427015645,1.6455344971106634,1.6455344971106634,0.8934859542897144,1.0,1.0,1.0,13.0,830.0,1.0,-0.0005481103894323658,0.0023361917326298887,0.0014004063924433208,0.13984479969288735,[],,0,-1.6050000000000182,-1.0,0.6499999999999773,1.7699999999999818,stop
2026-03-31T14:02:00+00:00,AMZN,LONG,opening_range_vwap_momentum_v1,206.605,0.002501825805285647,205.74,204.15,0.0042043355691648715,3.8143715239154616,3.8143715239154616,0.3712643231480524,1.0,1.0,1.0,14.0,842.0,1.0,-4.839919657340097e-05,0.001866938221317005,0.0027908557006259826,0.10164323225478955,[],,0,-1.6599999999999966,-1.0,0.125,1.7849999999999966,stop
2026-04-14T13:56:00+00:00,META,LONG,opening_range_vwap_momentum_v1,649.17,0.0028220303647983553,645.4,639.44,0.005841338704679241,2.335545297172533,2.335545297172533,1.257456475821248,1.0,1.0,1.0,13.0,836.0,1.0,-0.001200092314793566,-0.0036528278719974994,0.004347422489015429,0.12939599796663923,[],,1,10.124999999999886,1.5000000000000084,10.180000000000064,0.6549999999999727,target
2026-04-14T13:56:00+00:00,AMZN,LONG,opening_range_vwap_momentum_v1,246.32,0.0020420127000457494,245.025,242.035,0.005285174982144628,3.2671444278125867,3.2671444278125867,0.4183916835350527,1.0,1.0,1.0,13.0,836.0,1.0,-4.05959485244578e-05,-0.0010139108569574562,0.0019321116963939566,0.08728483273789177,[],,1,4.185000000000002,1.500000000000005,4.3300000000000125,1.3400000000000034,target
2026-04-17T14:30:00+00:00,META,LONG,opening_range_vwap_momentum_v1,683.735,0.0010646219563292124,680.385,675.505,0.004923682914820319,1.9743589743589745,1.9743589743589745,0.7331912209187046,1.0,1.0,1.0,14.0,870.0,4.0,0.0017948454967693372,0.0015967303649775388,-0.003722915968468077,0.10164756813678545,[],,0,-5.790000000000077,-1.0,7.715000000000032,8.305000000000064,stop
2026-04-22T14:00:00+00:00,AAPL,LONG,opening_range_vwap_momentum_v1,268.57,0.0014390294430441585,268.05,267.03,0.001939936578996388,2.693582404338656,2.693582404338656,0.31590045136927625,1.0,1.0,1.0,14.0,840.0,2.0,0.00026070763500918304,-0.000855654761904856,-0.000260571768910034,0.048404512789959955,[],,1,1.6114200000000096,1.5000000000000264,1.6299999999999955,0.0,target
2026-05-06T13:59:00+00:00,TSLA,LONG,opening_range_vwap_momentum_v1,389.57,0.0015932917599501657,387.94,384.08,0.004201680672268896,1.8783556374709514,1.8783556374709514,0.9192737466212776,1.0,1.0,1.0,13.0,839.0,2.0,-0.0005387654574374734,-0.00543783507786566,-0.0002309705897449721,0.10909464281130768,[],,1,5.339999999999975,1.499999999999992,5.410000000000025,0.5849999999999795,target
2026-05-07T14:25:00+00:00,META,LONG,opening_range_vwap_momentum_v1,622.09,0.0015363851141879253,621.85,614.255,0.00038594516362468293,2.1473770157174936,2.1473770157174936,0.7128255210951028,1.0,1.0,1.0,14.0,865.0,3.0,-2.411168532645558e-05,9.645837017524528e-05,-0.00020089518896204694,0.09644906685528183,[],,0,-4.037500000000023,-1.0,2.7799999999999727,5.285000000000082,stop
2026-05-08T14:26:00+00:00,AAPL,LONG,opening_range_vwap_momentum_v1,293.57,0.0014080736493167262,293.36,290.065,0.0007158440141804592,2.1559482827281657,2.1559482827281657,0.34036027597081653,1.0,1.0,1.0,14.0,866.0,4.0,-0.0005957548213586517,0.001347318154685695,0.0023559136847854933,0.09537759307832189,[],,0,-1.857500000000016,-1.0,1.1899999999999977,2.1399999999999864,stop
2026-05-08T14:27:00+00:00,AAPL,LONG,opening_range_vwap_momentum_v1,293.55,0.0013009753334391853,293.36,290.065,0.0006476683937823756,2.061025878679968,2.061025878679968,0.33533454197290385,1.0,1.0,1.0,14.0,867.0,4.0,-6.812685219870218e-05,0.0009888835845326405,0.0015694837763144953,0.09197751660706477,[],,0,-1.837500000000034,-1.0,1.2099999999999795,2.1200000000000045,stop
2026-05-14T13:52:00+00:00,AMZN,LONG,opening_range_vwap_momentum_v1,270.04,0.0008993222261272156,269.94,268.41,0.0003704526931911637,1.731978845850453,1.731978845850453,0.4011022908155825,1.0,1.0,1.0,13.0,832.0,3.0,-0.0005181730698052833,0.0004816420288245027,0.0018550122430807114,0.11109465264403588,[],,0,-1.080159999999978,-1.0,0.0,1.580000000000041,stop
2026-05-14T14:19:00+00:00,META,LONG,opening_range_vwap_momentum_v1,620.38,0.0021048282325691,618.7,615.34,0.002715370939065702,1.6179365658038645,1.6179365658038645,0.9244185210980472,1.0,1.0,1.0,14.0,859.0,3.0,-0.0007892151336028608,-0.0005316492403860673,-0.003101348202664167,0.14829620555142964,[],,0,-3.3600000000000136,-1.0,3.330000000000041,3.3799999999999955,stop
2026-05-15T13:55:00+00:00,AMZN,LONG,opening_range_vwap_momentum_v1,262.75,0.0026655805943396594,262.56,261.26,0.0007236441194393576,1.5132659197434246,1.5132659197434246,0.47158315903321024,1.0,1.0,1.0,13.0,835.0,4.0,0.0013720035062312341,0.00017129479834809835,0.0021358556771806647,0.14462416745956058,[],,1,1.57650000000001,1.500000000000027,1.6000000000000227,1.0500000000000114,target
2026-05-15T14:29:00+00:00,AMZN,LONG,opening_range_vwap_momentum_v1,262.93,0.001331552113428174,262.56,261.26,0.0014092017062766779,1.5332155790306412,1.5332155790306412,0.322573881794033,1.0,1.0,1.0,14.0,869.0,4.0,-0.0008360250807523117,-0.0014431658501385947,-0.003826627263772031,0.11980375004754029,[],,0,-1.0517199999999889,-1.0,0.9200000000000159,1.150000000000034,stop
2026-05-18T13:52:00+00:00,META,LONG,opening_range_vwap_momentum_v1,609.3,0.002786163198652338,609.28,603.805,3.282563025207099e-05,2.1080496282485095,2.1080496282485095,1.1805913161826083,1.0,1.0,1.0,13.0,832.0,0.0,-0.0001969085359850853,-4.923440500237408e-05,0.005221609047489251,0.13211882488102145,[],,0,-2.7574999999999363,-1.0,2.7650000000001,3.394999999999982,stop
2026-05-20T14:21:00+00:00,META,LONG,opening_range_vwap_momentum_v1,602.04,0.0020382829781938807,601.84,599.725,0.0003323142363417715,1.5958752762091826,1.5958752762091826,0.8567244804936788,1.0,1.0,1.0,14.0,861.0,2.0,-0.0007303146992432286,0.0008811158584229872,0.0037178439839282706,0.08637299847185932,[],,1,3.612239999999929,1.5,4.650000000000091,2.0399999999999636,target
2026-05-28T14:00:00+00:00,AAPL,LONG,opening_range_vwap_momentum_v1,311.08,0.0015608038006144091,310.93,309.68,0.0004824236966519064,1.6333870380957332,1.6333870380957332,0.33360981643867565,1.0,1.0,1.0,14.0,840.0,3.0,3.214710515320185e-05,0.00041807364528057,0.001126379815273637,0.08197248296258051,[],,0,-1.244320000000016,-1.0,1.6400000000000432,1.329999999999984,stop
2026-06-02T14:13:00+00:00,AMD,LONG,opening_range_vwap_momentum_v1,513.315,0.00338594347367828,511.92,501.46,0.002725035161744098,2.314153584798817,2.314153584798817,1.297550905699986,1.0,1.0,1.0,14.0,853.0,1.0,-0.0015657823076323796,-0.0013132551216948896,-0.010982341550822117,0.13344632438170428,[],,0,-6.625000000000057,-1.0,0.03999999999996362,6.650000000000034,stop
2026-06-02T14:26:00+00:00,NVDA,LONG,opening_range_vwap_momentum_v1,228.755,1.7667257966907068e-05,227.45,225.225,0.005737524730710077,1.5804432646854893,1.5804432646854893,0.5408821699558382,1.0,1.0,1.0,14.0,866.0,1.0,-0.0003495968711080266,-0.0007862493720925956,-0.002811682650392333,0.14863063102445997,[],,0,-2.417500000000018,-1.0,0.3149999999999977,2.4350000000000023,stop
